FRFR_OCCRR_ID,OCCRR_YR,OCCRR_MNT,OCCRR_DT,OCCRR_TM,OCCRR_DYWK_NM,FRFR_OCCRR_CTPRV_NM,FRFR_OCCRR_SGNG_NM,FRFR_OCCRR_EPMN_NM,FRFR_OCCRR_DNL_NM,FRFR_OCCRR_LTNO_NM,FRFR_OCCRR_LCTN_XCRD,FRFR_OCCRR_LCTN_YCRD,LTTC_ID,FRFR_POTFR_TM,FRFR_OCCRR_CAUS_NM,FRFR_DMG_AREA,POTFR_RSRC_INPT_QNTT,TPRT,HMDT,WDSP,PRCPT_QNTT,STORUNST_CD,FRTP_CD,DNST_CD,FRTP_TRE_HGHT,DMCLS_CD,AGCLS_CD,HASLV,NNFRS_DSTNC,CMPSI_FG,PTMNT_FG,CMTRY_FG,FRSTTN_DSTNC,PTMNT_DSTNC,TPGRP_DATA_FG
4659,2022,4,5,13,화요일,경상북도,김천시,감천면,용호리,산21,128.1344183,36.0297145,라마57a81b,0:40,쓰레기소각,0.16,78.0,12.741666666666667,33.458333333333336,1.05,0.0,1.0,1.0,C,14.0,2.0,4.0,160.0,115.088,0.0,0.0,0.0,10.922,7577.633,1.0
4660,2022,4,5,13,화요일,경상북도,봉화군,봉화읍,화천리,산39-1,128.6604235,36.9058627,마바03a79a,172:31:00,기타,130.0,1505.0,8.799999999999999,47.79166666666666,1.6208333333333331,0.0,1.0,3.0,B,10.0,2.0,4.0,275.0,142.399,0.0,0.0,0.0,9.442,822.152,1.0
4665,2022,4,6,13,수요일,경상북도,청송군,진보면,월전리,산42,129.0700819,36.5324852,마바40b38a,2:26,기타,0.1,54.0,11.916666666666666,37.91666666666666,1.9458333333333333,0.0,1.0,2.0,C,12.0,2.0,4.0,230.0,23.583,0.0,0.0,0.0,5.855,6716.672,1.0
4682,2022,4,9,9,토요일,경상북도,봉화군,석포면,석포리,산1-231,129.0959292,37.0544821,마바41b96a,22:35,기타,3.0,182.0,13.691666666666668,54.708333333333336,1.6458333333333333,0.0,1.0,3.0,C,10.0,2.0,5.0,560.0,53.735,0.0,0.0,0.0,16.735,2462.068,1.0
4693,2022,4,9,13,토요일,경상북도,영덕군,영해면,벌영리,산35-11,129.3907287,36.5234728,마바69a37b,0:58,입산자실화,0.2,46.0,21.40833333333333,30.041666666666668,3.591666666666667,0.0,1.0,2.0,C,14.0,2.0,5.0,40.0,103.805,0.0,0.0,0.0,4.136,11138.895,1.0
4698,2022,4,9,16,토요일,경상북도,영양군,일월면,칠성리,산42,129.1490032,36.7399107,마바47a61a,1:40,입산자실화,0.2,132.0,21.40833333333333,30.041666666666668,3.591666666666667,0.0,0.0,0.0,,0.0,2.0,5.0,375.0,210.687,0.0,0.0,0.0,11.655,2124.942,1.0
4710,2022,4,10,13,일요일,경상북도,군위군,삼국유사면,화북리,산4,128.7669527,36.1347515,마마13b93b,82:50:00,입산자실화,225.72,2286.0,18.5375,47.5,0.8666666666666667,0.0,0.0,0.0,,0.0,,,275.0,17.528,0.0,0.0,0.0,10.201,6966.324,1.0
4715,2022,4,10,14,일요일,경상북도,경주시,문무대왕면,입천리,산104-1,129.3899753,35.768764,마마70b54a,3:34,입산자실화,2.5,98.0,18.7,48.75,3.108333333333333,0.0,1.0,2.0,C,16.0,2.0,5.0,350.0,236.652,0.0,0.0,0.0,13.247,4194.278,1.0
4721,2022,4,11,0,월요일,경상북도,영덕군,영해면,대진리,산35,129.4361203,36.552132,마바73a41a,2:22,기타,1.1,348.0,20.78333333333333,50.41666666666666,2.5,0.0,1.0,1.0,C,14.0,1.0,5.0,90.0,108.595,0.0,0.0,0.0,4.859,9890.492,1.0
4726,2022,4,11,17,월요일,경상북도,의성군,단촌면,하화리,산90,128.7018135,36.406112,마바07b23b,0:38,입산자실화,0.15,69.0,19.058333333333334,59.29166666666666,1.175,0.0,1.0,1.0,C,16.0,1.0,4.0,205.0,48.711,0.0,0.0,0.0,8.264,2798.77,1.0
4729,2022,4,12,13,화요일,경상북도,고령군,다산면,송곡리,산41,128.3866655,35.8022144,라마80a56b,52:27:00,건축물화재비화,9.69,300.0,19.8875,71.125,1.2708333333333333,0.0,1.0,1.0,C,22.0,2.0,,50.0,70.707,0.0,0.0,0.0,7.603,5203.371,1.0
4744,2022,4,17,9,일요일,경상북도,군위군,부계면,신화리,산95,128.6410784,36.1043792,마마02b90a,1:58,농산부산물소각,0.1,80.0,14.366666666666667,31.25,1.05,0.0,0.0,0.0,,0.0,,,195.0,23.524,0.0,0.0,0.0,15.234,7860.583,1.0
4751,2022,4,18,11,월요일,경상북도,포항시남구,호미곶면,대보리,산13-1,129.5576355,36.0682937,마마85a87b,5:04,입산자실화,0.2,105.0,17.775000000000002,27.08333333333333,2.566666666666667,0.0,1.0,1.0,C,14.0,2.0,4.0,65.0,247.597,0.0,0.0,0.0,11.309,6862.636,1.0
4783,2022,4,22,13,금요일,경상북도,영주시,이산면,지동리,산192-1,128.7077111,36.8658133,마바07b74b,4:57,입산자실화,3.0,228.0,14.758333333333333,67.375,1.9041666666666668,0.0,1.0,1.0,C,10.0,2.0,4.0,250.0,87.022,0.0,0.0,0.0,6.287,2073.277,1.0
4785,2022,4,22,15,금요일,경상북도,경주시,건천읍,대곡리,산110,129.1130027,35.8502115,마마45b62b,2:50,쓰레기소각,0.71,61.0,17.283333333333335,62.79166666666666,3.204166666666667,0.0,1.0,3.0,C,24.0,2.0,,95.0,90.441,0.0,0.0,0.0,1.882,2296.226,1.0
4791,2022,4,23,14,토요일,경상북도,봉화군,재산면,현동리,산128,128.9883376,36.8252781,마바32b70b,2:26,입산자실화,0.05,114.0,16.375,60.208333333333336,1.7333333333333334,0.0,1.0,2.0,A,0.0,2.0,4.0,560.0,238.78,0.0,1.0,0.0,14.54,88.589,1.0
4796,2022,4,24,14,일요일,경상북도,포항시남구,,대이동,산114,129.3382826,36.03366,마마65b83a,0:41,입산자실화,0.01,48.0,21.27083333333333,51.125,2.375,0.0,0.0,0.0,,0.0,2.0,4.0,70.0,30.627,0.0,1.0,0.0,2.552,26.844,1.0
4814,2022,5,2,16,월요일,경상북도,봉화군,명호면,관창리,산242,128.8686065,36.798223,마바22a67b,1:40,기타,0.01,82.0,8.333333333333334,69.33333333333333,1.8625,0.0,1.0,1.0,C,14.0,2.0,4.0,545.0,47.168,0.0,0.0,0.0,9.826,2229.459,1.0
4816,2022,5,3,11,화요일,경상북도,성주군,수륜면,수륜리,산91-1,128.14321742921098,35.79853723062324,라마58a55b,3:09,입산자실화,1.44,75.0,14.066666666666668,54.833333333333336,1.05,0.0,1.0,1.0,A,0.0,1.0,4.0,380.0,411.818,0.0,0.0,0.0,19.241,9020.266,1.0
4817,2022,5,3,15,화요일,경상북도,영주시,부석면,노곡리,산74,128.6272718,36.980757,마바00a87b,0:45,담뱃불실화,0.01,105.0,12.191666666666668,59.833333333333336,2.9125,0.0,1.0,3.0,C,10.0,2.0,4.0,360.0,55.291,0.0,0.0,0.0,20.14,4129.81,1.0
4828,2022,5,7,11,토요일,경상북도,포항시북구,흥해읍,덕장리,산17,129.3440434,36.1498622,마마65b96a,0:59,입산자실화,0.05,66.0,18.179166666666667,68.125,3.333333333333333,0.0,0.0,0.0,,0.0,2.0,4.0,50.0,76.063,0.0,0.0,0.0,5.579,4226.949,1.0
4833,2022,5,9,13,월요일,경상북도,영덕군,남정면,우곡리,산48-1,129.3206287050447,36.341815769604544,마바63a17b,5:54,입산자실화,0.68,163.0,13.225,71.70833333333333,1.7458333333333331,0.5,1.0,1.0,C,14.0,1.0,4.0,215.0,433.178,0.0,0.0,0.0,6.895,1986.318,1.0
4841,2022,5,15,2,일요일,경상북도,봉화군,봉성면,외삼리,산103-5,128.8162905,36.8997395,마바17a78b,2:28,기타,0.1,54.0,12.716666666666669,53.708333333333336,1.55,0.0,1.0,1.0,C,12.0,1.0,3.0,380.0,59.772,0.0,0.0,0.0,12.027,1449.813,1.0
4844,2022,5,15,11,일요일,경상북도,경주시,,북군동,산62-2,129.2494179,35.8662018,마마57b64b,2:20,입산자실화,0.05,56.0,16.787499999999998,39.25,2.8041666666666667,0.0,2.0,0.0,,0.0,2.0,4.0,190.0,228.578,0.0,0.0,0.0,6.809,602.591,1.0
4861,2022,5,17,19,화요일,경상북도,김천시,구성면,광명리,산179,128.0881926,36.0500909,라마52b83b,3:10,입산자실화,0.8,96.0,18.666666666666668,44.16666666666666,0.7416666666666667,0.0,0.0,0.0,,0.0,2.0,4.0,115.0,21.703,0.0,0.0,0.0,8.258,7381.227,1.0
4870,2022,5,20,9,금요일,경상북도,포항시북구,송라면,지경리,산4,129.3521148,36.2683879,마바66a09a,1:25,입산자실화,0.1,98.0,23.383333333333336,39.04166666666666,2.6916666666666664,0.0,1.0,1.0,A,0.0,2.0,4.0,100.0,103.969,0.0,0.0,0.0,12.758,2532.728,1.0
4874,2022,5,21,12,토요일,경상북도,경주시,현곡면,상구리,산122-3,129.161825,35.8662877,마마50a64b,1:41,기타,0.03,54.0,22.933333333333334,50.25,2.8666666666666667,0.0,1.0,3.0,C,22.0,2.0,,100.0,30.841,0.0,0.0,0.0,6.564,1204.427,1.0
4878,2022,5,21,16,토요일,경상북도,경산시,남산면,우검리,산67-2,128.8346424,35.7832559,마마20b54b,1:25,농산부산물소각,0.16,80.0,21.90416666666667,52.5,2.2416666666666667,0.0,1.0,1.0,C,8.0,2.0,5.0,115.0,47.912,0.0,0.0,0.0,6.287,2682.253,1.0
4882,2022,5,21,21,토요일,경상북도,청송군,주왕산면,항리,산8,129.24346330005832,36.33847288862685,마바56a17a,2:01,농산부산물소각,0.05,65.0,19.254166666666663,58.708333333333336,2.4125,0.0,0.0,0.0,,0.0,2.0,5.0,290.0,24.672,0.0,0.0,0.0,17.002,1652.036,1.0
4892,2022,5,24,0,화요일,경상북도,포항시북구,흥해읍,대련리,산138-1,129.3331881,36.0447568,마마65a84b,1:04,입산자실화,0.06,73.0,24.391666666666666,55.333333333333336,2.5625,0.0,1.0,1.0,C,12.0,2.0,4.0,115.0,22.212,0.0,1.0,1.0,4.206,36.677,1.0
4901,2022,5,26,16,목요일,경상북도,고령군,우곡면,사촌리,산131,128.3311078,35.6944711,라마75a44b,3:05,입산자실화,0.2,69.0,22.925,36.625,1.4958333333333331,0.0,1.0,1.0,C,18.0,2.0,5.0,60.0,114.793,0.0,0.0,0.0,13.06,6282.487,1.0
4910,2022,5,27,17,금요일,경상북도,포항시북구,청하면,신흥리,산71,129.3811783,36.15865,마마69a97a,3:25,건축물화재비화,0.03,64.0,23.641666666666666,35.666666666666664,3.0583333333333336,0.0,1.0,1.0,C,12.0,,,30.0,58.417,0.0,0.0,0.0,10.435,2932.955,1.0
4911,2022,5,28,12,토요일,경상북도,울진군,근남면,행곡리,산27-6,129.3697184,36.9734043,마바66a87b,23:34,기타,228.76,2335.0,25.34166666666667,37.79166666666666,2.5375,0.0,0.0,0.0,,0.0,3.0,5.0,30.0,14.487,0.0,0.0,0.0,6.415,13932.97,1.0
4923,2022,5,31,16,화요일,경상북도,예천군,지보면,어신리,산77-3,128.4230377,36.5618509,라바82b40b,1:58,기타,0.1,57.0,21.6375,43.41666666666666,2.2416666666666667,0.0,1.0,2.0,C,16.0,1.0,3.0,135.0,86.858,0.0,0.0,0.0,7.386,8888.925,1.0
4926,2022,6,1,12,수요일,경상북도,봉화군,물야면,북지리,산86,128.7343906,36.9194595,마바09b80b,4:08,쓰레기소각,0.5,170.0,19.308333333333334,45.083333333333336,1.7625,0.0,1.0,1.0,C,14.0,1.0,4.0,225.0,37.713,0.0,0.0,0.0,3.143,2385.087,1.0
4928,2022,6,1,17,수요일,경상북도,청송군,진보면,고현리,산1-1,129.1148653,36.5187736,마바44b36b,1:53,입산자실화,0.06,62.0,21.45833333333333,38.208333333333336,1.9708333333333328,0.0,1.0,2.0,C,12.0,2.0,4.0,250.0,119.564,0.0,0.0,0.0,9.246,3925.628,1.0
4947,2022,6,21,13,화요일,경상북도,영천시,화남면,안천리,산109,128.8870198,36.085011,마마24b88a,2:21,담뱃불실화,0.2,70.0,25.945833333333336,73.625,1.8333333333333333,0.0,1.0,1.0,C,10.0,2.0,4.0,160.0,104.157,0.0,0.0,0.0,21.77,6357.271,1.0
4951,2022,7,2,14,토요일,경상북도,영양군,입암면,산해리,산202-1,129.0005249,36.5993173,마바34a45b,4:17,입산자실화,0.3,153.0,27.09583333333333,66.875,2.0125,0.0,1.0,2.0,C,22.0,2.0,4.0,335.0,136.436,0.0,0.0,0.0,11.243,6696.189,1.0
4952,2022,7,5,16,화요일,경상북도,영양군,입암면,산해리,산106,129.0404292,36.5887922,마바37b44b,1:44,기타,0.05,132.0,25.02916666666667,83.83333333333333,1.2458333333333331,0.0,1.0,1.0,B,16.0,2.0,4.0,295.0,189.355,0.0,0.0,0.0,7.509,3442.078,1.0
4962,2022,9,27,12,화요일,경상북도,김천시,부항면,어전리,산90,127.9117675,35.9872245,라마37a76b,3:01,기타,0.09,98.0,18.695833333333333,75.75,0.4416666666666666,0.0,1.0,1.0,A,0.0,2.0,4.0,470.0,165.714,0.0,0.0,0.0,14.339,1558.059,1.0
4976,2022,10,20,15,목요일,경상북도,영덕군,축산면,축산리,산106-2,129.4509089,36.5067334,마바74b36a,2:30,기타,0.3,354.0,12.079166666666666,56.04166666666666,2.2041666666666666,0.0,2.0,0.0,,0.0,,,65.0,98.897,0.0,0.0,0.0,10.614,12444.883,1.0
4984,2022,10,28,18,금요일,경상북도,김천시,감천면,무안리,산116,128.1445582,36.0468816,라마58a83b,1:19,기타,0.02,58.0,12.608333333333334,71.08333333333333,0.425,0.0,1.0,3.0,C,12.0,2.0,4.0,165.0,104.825,0.0,0.0,0.0,11.236,5603.89,1.0
4992,2022,11,2,14,수요일,경상북도,안동시,길안면,천지리,산38-1,128.9240602,36.4608708,마바27b30a,1:34,입산자실화,0.4,72.0,10.0,72.33333333333333,0.7958333333333334,0.0,2.0,0.0,,0.0,2.0,4.0,305.0,72.276,0.0,0.0,0.0,13.165,3259.856,1.0
4999,2022,11,4,7,금요일,경상북도,군위군,우보면,봉산리,산25-1,128.6176883,36.1610842,마마00b96b,1:40,기타,0.5,70.0,8.516666666666667,41.54166666666666,1.45,0.0,0.0,0.0,,0.0,,,400.0,23.714,0.0,0.0,0.0,13.155,4635.808,1.0
5000,2022,11,4,15,금요일,경상북도,안동시,와룡면,오천리,산217,128.7983952,36.682824,마바16a54b,0:25,입산자실화,0.02,57.0,7.066666666666666,43.625,2.654166666666667,0.0,1.0,1.0,C,12.0,2.0,4.0,205.0,82.504,0.0,0.0,0.0,4.254,6238.889,1.0
5001,2022,11,5,13,토요일,경상북도,영양군,청기면,당리,산51,129.0505868,36.7697563,마바38a64b,17:12,입산자실화,0.8,463.0,8.591666666666667,29.166666666666668,3.1291666666666664,0.0,1.0,1.0,C,14.0,2.0,4.0,450.0,199.518,0.0,0.0,0.0,18.992,2458.518,1.0
5011,2022,11,10,10,목요일,경상북도,청송군,청송읍,월외리,산60-1,129.1643364,36.4367076,마바49a27b,5:57,기타,0.5,139.0,7.504166666666666,72.41666666666667,0.9125,0.0,1.0,2.0,C,24.0,1.0,4.0,550.0,2281.455,0.0,0.0,0.0,13.012,517.404,1.0
5012,2022,11,10,16,목요일,경상북도,경주시,강동면,안계리,산106-3,129.2529986,36.0111042,마마57b80b,1:26,기타,0.03,43.0,11.266666666666666,67.0,2.25,0.0,1.0,1.0,B,12.0,1.0,4.0,80.0,357.074,0.0,0.0,0.0,5.878,5332.458,1.0
5016,2022,11,12,17,토요일,경상북도,문경시,동로면,생달리,산18,128.2745274,36.7869562,라바69a65b,1:09,쓰레기소각,0.02,55.0,12.745833333333332,84.16666666666667,1.1541666666666666,0.1,0.0,0.0,,0.0,2.0,4.0,420.0,25.349,0.0,0.0,0.0,23.476,1886.822,1.0
5055,2022,12,16,11,금요일,경상북도,청도군,금천면,동곡리,산31-1,128.8915716,35.6956899,마마25b45a,3:01,기타,0.06,117.0,2.0,30.75,1.0333333333333334,0.0,1.0,1.0,C,20.0,2.0,5.0,205.0,154.001,0.0,0.0,0.0,1.755,5015.598,1.0
5059,2022,12,20,15,화요일,경상북도,성주군,선남면,용신리,"  산20,산21  ",128.3740492,35.935885,라마78b71a,1:04,입산자실화,0.16,61.0,-2.0166666666666666,62.145833333333336,0.4166666666666667,0.0,1.0,3.0,C,20.0,1.0,5.0,90.0,107.401,0.0,0.0,0.0,8.839,1755.213,1.0
5067,2022,12,29,14,목요일,경상북도,영덕군,강구면,소월리,산19,129.3723959,36.3766056,마바67b21b,0:50,기타,0.1,130.0,-0.8958333333333334,41.875,3.533333333333333,0.0,0.0,0.0,,0.0,2.0,4.0,20.0,16.724,0.0,0.0,0.0,3.959,1822.801,1.0
5069,2022,12,30,0,금요일,경상북도,영천시,대창면,용호리,"  산2-45,산55  ",128.9532911,35.847574,마마31a62a,2:40,건축물화재비화,1.3,107.0,-1.6875,65.0,1.5791666666666666,0.0,1.0,1.0,C,12.0,2.0,4.0,245.0,131.042,0.0,0.0,0.0,11.618,1241.029,1.0
5071,2022,12,30,7,금요일,경상북도,경산시,남천면,삼성리,산47-5,128.729015,35.7563621,마마11a51b,0:57,입산자실화,0.01,85.0,-1.6875,65.0,1.5791666666666666,0.0,1.0,2.0,C,16.0,2.0,3.0,225.0,142.874,0.0,0.0,0.0,10.526,2163.276,1.0
5073,2023,1,1,13,일요일,경상북도,예천군,용궁면,대은리,산56-4,128.3263337,36.5878305,라바73b43b,24:48:00,입산자실화,0.09,84.0,2.1740781326175336,45.208333333333336,4.408333333333333,0.0,2.0,0.0,,0.0,2.0,3.0,60.0,37.761,0.0,0.0,0.0,13.214,845.957,1.0
5075,2023,1,2,14,월요일,경상북도,예천군,감천면,현내리,산44,128.5075418,36.734354,라바89b60a,2:24,입산자실화,0.05,83.0,-2.5500000000000003,34.916666666666664,2.558333333333333,0.0,1.0,2.0,C,12.0,2.0,4.0,165.0,25.579,0.0,0.0,0.0,12.705,4619.645,1.0
5077,2023,1,3,13,화요일,경상북도,영덕군,달산면,봉산리,산60,129.2259594,36.3673299,마바54b20a,6:52,기타,0.77,202.0,-0.7166666666666667,30.75,3.9416666666666655,0.0,1.0,2.0,C,20.0,2.0,5.0,325.0,548.768,0.0,0.0,0.0,32.834,727.713,1.0
5079,2023,1,5,4,목요일,경상북도,문경시,산양면,과곡리,산22-1,128.2649848,36.6314664,라바68a48a,1:37,담뱃불실화,0.03,45.0,-1.616666666666667,61.458333333333336,1.3666666666666665,0.0,1.0,3.0,B,22.0,1.0,4.0,100.0,16.511,0.0,0.0,0.0,7.715,1752.336,1.0
5088,2023,1,12,12,목요일,경상북도,성주군,가천면,금봉리,산42-3,128.1175971,35.8878647,라마55b65b,17:33,기타,32.53,508.0,3.095833333333333,51.208333333333336,0.1083333333333333,0.0,1.0,2.0,C,16.0,2.0,5.0,660.0,609.366,0.0,1.0,0.0,21.378,29.914,1.0
5089,2023,1,12,13,목요일,경상북도,구미시,옥성면,대원리,산12-1,128.2328031,36.295272,라바65b11a,3:35,입산자실화,1.21,100.0,3.095833333333333,51.208333333333336,0.1083333333333333,0.0,1.0,2.0,C,24.0,2.0,4.0,295.0,257.412,0.0,0.0,0.0,11.207,3415.299,1.0
5104,2023,1,27,14,금요일,경상북도,영천시,고경면,대의리,산15-5,128.9865463,35.9707725,마마34a75b,3:23,기타,0.5,79.0,-3.2291666666666665,48.833333333333336,3.904166666666667,0.0,1.0,1.0,C,8.0,2.0,4.0,120.0,90.897,0.0,0.0,0.0,3.906,7997.774,1.0
5105,2023,1,28,10,토요일,경상북도,포항시남구,구룡포읍,눌태리,산6-1,129.5459566,35.989301,마마84a78b,1:01,기타,0.1,95.0,-3.341666666666667,32.833333333333336,3.829166666666667,0.0,1.0,1.0,C,16.0,1.0,4.0,60.0,94.886,0.0,0.0,0.0,2.064,721.83,1.0
5117,2023,2,1,22,수요일,경상북도,울진군,기성면,정명리,산151,129.4279671,36.818414,마바71b70b,3:58,기타,1.3,281.0,5.4625,42.29166666666666,2.795833333333333,0.0,1.0,1.0,C,14.0,1.0,5.0,55.0,39.127,0.0,0.0,0.0,17.586,11502.025,1.0
5122,2023,2,4,18,토요일,경상북도,포항시북구,기계면,봉계리,산82,129.1742526,36.0679767,마마50b86b,1:40,입산자실화,0.1,108.0,2.7416666666666667,28.875,2.525,0.0,1.0,1.0,C,12.0,2.0,4.0,130.0,20.081,0.0,0.0,0.0,3.709,1679.789,1.0
5133,2023,2,6,18,월요일,경상북도,상주시,중동면,회상리,산73,128.2680546,36.4617496,라바68b29b,2:13,쓰레기소각,0.19,122.0,0.9958333333333336,55.54166666666666,0.7041666666666666,0.0,1.0,1.0,C,18.0,1.0,4.0,105.0,85.392,0.0,0.0,0.0,15.727,1822.763,1.0
5138,2023,2,7,15,화요일,경상북도,상주시,이안면,아천리,산107,128.0890505,36.5622436,라바52b40b,1:46,입산자실화,0.16,103.0,2.441666666666667,50.333333333333336,0.5958333333333333,0.0,1.0,2.0,C,22.0,2.0,4.0,165.0,40.332,0.0,0.0,0.0,9.374,2846.339,1.0
5155,2023,2,19,19,일요일,경상북도,안동시,임동면,사월리,산99,128.911815,36.6049404,마바26a46a,3:36,쓰레기소각,1.03,107.0,5.225,52.25,3.454166666666667,0.0,1.0,2.0,C,18.0,1.0,3.0,200.0,81.328,0.0,0.0,0.0,25.018,5471.439,1.0
5156,2023,2,20,11,월요일,경상북도,군위군,소보면,내의리,산167-1,128.4968514,36.2910326,라바89b10b,1:41,담뱃불실화,0.1,144.0,2.004166666666667,38.625,1.7166666666666668,0.0,0.0,0.0,,0.0,,,125.0,23.863,0.0,0.0,0.0,12.165,6495.929,1.0
5160,2023,2,21,12,화요일,경상북도,문경시,문경읍,중평리,산83,128.1947731,36.8036774,라바61b67b,1:52,기타,0.51,96.0,-1.1583333333333334,36.54166666666666,2.370833333333333,0.0,1.0,1.0,C,12.0,2.0,4.0,465.0,195.987,0.0,0.0,0.0,15.397,2225.572,1.0
5166,2023,2,23,15,목요일,경상북도,봉화군,명호면,북곡리,산81,128.898305,36.7889548,마바24b66b,2:38,입산자실화,1.25,147.0,4.683333333333334,49.375,1.5625,0.0,1.0,2.0,C,16.0,2.0,4.0,285.0,141.526,0.0,0.0,0.0,8.98,756.968,1.0
5170,2023,2,24,13,금요일,경상북도,울진군,온정면,덕인리,산140,129.3945787,36.6940681,마바69a56b,1:01,성묘객실화,0.08,102.0,4.7250000000000005,62.54166666666666,3.325,0.3,1.0,1.0,C,14.0,2.0,4.0,170.0,94.213,0.0,0.0,0.0,7.057,5268.943,1.0
5174,2023,2,25,10,토요일,경상북도,안동시,일직면,명진리,산48-1,128.6329661,36.4361563,마바01b27a,2:13,쓰레기소각,0.4,67.0,1.4041666666666668,41.875,1.5625,0.0,1.0,2.0,B,14.0,,4.0,200.0,195.946,0.0,0.0,0.0,14.577,2728.984,1.0
5180,2023,2,25,13,토요일,경상북도,예천군,은풍면,동사리,산36,128.4624826,36.7709457,라바85b64a,1:28,성묘객실화,0.1,81.0,1.7166666666666666,41.583333333333336,3.3166666666666664,0.0,0.0,0.0,,0.0,2.0,4.0,280.0,13.412,0.0,0.0,0.0,18.719,5369.515,1.0
5196,2023,2,26,14,일요일,경상북도,영천시,화남면,죽곡리,산220,128.9429497,36.0544907,마마29b85a,3:20,담뱃불실화,2.0,105.0,1.4916666666666665,47.54166666666666,0.95,0.0,1.0,2.0,C,12.0,2.0,4.0,180.0,154.536,0.0,0.0,0.0,16.099,9653.597,1.0
5204,2023,2,27,11,월요일,경상북도,포항시남구,구룡포읍,병포리,산16-2,129.5442932,35.9819054,마마84a78a,1:00,기타,0.1,111.0,8.3375,35.541666666666664,2.466666666666667,0.0,0.0,0.0,,0.0,2.0,4.0,10.0,35.752,0.0,0.0,0.0,1.866,1385.682,1.0
5205,2023,2,27,11,월요일,경상북도,상주시,함창읍,신덕리,산90,128.1993662,36.5210953,라바62b36a,2:24,기타,0.71,103.0,5.829166666666667,34.666666666666664,1.4833333333333334,0.0,0.0,0.0,,0.0,2.0,4.0,145.0,41.213,0.0,0.0,0.0,16.923,2499.568,1.0
5212,2023,2,27,18,월요일,경상북도,안동시,임동면,망천리,산68,128.8870043,36.5485688,마바24a39b,2:33,담뱃불실화,0.6,154.0,3.6916666666666655,43.958333333333336,0.8541666666666666,0.0,1.0,1.0,C,16.0,2.0,3.0,185.0,149.509,0.0,0.0,0.0,13.401,3292.787,1.0
5213,2023,2,28,12,화요일,경상북도,성주군,금수면,영천리,466,128.0687247,35.9345012,라마51a71a,73:31:00,쓰레기소각,9.1,445.0,6.8500000000000005,42.54166666666666,0.8375,0.0,0.0,0.0,,0.0,1.0,5.0,475.0,374.438,0.0,0.0,0.0,17.817,4715.189,1.0
5214,2023,2,28,14,화요일,경상북도,영천시,화남면,월곡리,산9,128.8975426,36.1032823,마마25b90a,21:43,기타,55.0,644.0,6.325,46.125,1.4791666666666667,0.0,1.0,1.0,C,8.0,2.0,4.0,185.0,156.047,0.0,0.0,0.0,23.922,5639.033,1.0
5218,2023,2,28,15,화요일,경상북도,상주시,은척면,하흘리,산170,128.0817544,36.5188726,라바52a35b,4:58,농산부산물소각,6.65,130.0,7.7875,37.125,2.183333333333333,0.0,1.0,1.0,C,14.0,2.0,4.0,180.0,113.518,0.0,0.0,0.0,17.146,3087.1,1.0
5219,2023,2,28,15,화요일,경상북도,예천군,풍양면,와룡리,산6-1,128.2862606,36.5065348,라바70a34b,17:44,기타,37.0,1723.0,6.666666666666667,38.125,2.1625,0.0,0.0,0.0,,0.0,2.0,5.0,80.0,25.204,0.0,0.0,0.0,12.405,2199.949,1.0
5221,2023,2,28,16,화요일,경상북도,문경시,산북면,호암리,산129,128.2479327,36.7499666,라바66b61b,1:04,농산부산물소각,0.3,93.0,6.666666666666667,38.125,2.1625,0.0,0.0,0.0,,0.0,2.0,4.0,275.0,105.181,0.0,0.0,0.0,19.915,1215.583,1.0
5225,2023,3,1,5,공휴일,경상북도,경주시,양남면,신서리,산23-1,129.4396357,35.6721051,마마75b43a,3:29,기타,0.37,78.0,8.758333333333333,55.66666666666666,3.029166666666667,0.0,1.0,3.0,C,18.0,2.0,4.0,50.0,72.987,0.0,0.0,0.0,5.607,3068.488,1.0
5229,2023,3,2,6,목요일,경상북도,경주시,,인왕동,산44-1,129.2200944,35.8233143,마마55a59b,1:40,기타,0.1,80.0,4.425,27.5,4.083333333333333,0.0,1.0,1.0,C,20.0,2.0,4.0,85.0,54.21,0.0,0.0,0.0,4.066,3267.516,1.0
5236,2023,3,2,15,목요일,경상북도,김천시,개령면,동부리,산5,128.1804616,36.1730413,라마61a97b,25:57:00,입산자실화,9.77,833.0,4.233333333333333,25.125,1.5958333333333332,0.0,1.0,1.0,C,8.0,2.0,4.0,155.0,91.705,0.0,0.0,0.0,6.295,7156.116,1.0
5248,2023,3,3,14,금요일,경상북도,영양군,영양읍,무창리,산62,129.2120035,36.6227219,마바53a48b,4:09,기타,16.1,379.0,7.091666666666666,28.791666666666668,3.983333333333333,0.0,1.0,3.0,C,22.0,2.0,6.0,530.0,72.385,0.0,0.0,0.0,16.506,2228.062,1.0
5263,2023,3,5,12,일요일,경상북도,경산시,남천면,산전리,산121,128.7036337,35.7747651,마마08b53b,5:04,기타,3.0,224.0,6.691666666666666,66.75,0.7916666666666666,0.0,1.0,2.0,C,18.0,2.0,5.0,275.0,146.895,0.0,0.0,0.0,7.433,692.088,1.0
